continent,country,network,netmask,src_addr,dst_addr,next_hop,input_iface,output_iface,pkts_sent,bytes_sent,start_time,end_time,src_port,dst_port,ip_proto,tos,src_as,dst_as,src_mask,dst_mask,tcp_flag_ACK,tcp_flag_CWR,tcp_flag_ECE,tcp_flag_FIN,tcp_flag_PSH,tcp_flag_RST,tcp_flag_SYN,tcp_flag_URG,flow_time
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2014-08-15 12:53:14,2014-08-15 13:26:39,34654,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2005.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,21,1445,2014-08-15 12:53:14,2014-08-15 13:26:39,80,34654,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2005.0
NoA,US,100.10.20.6,11,100.10.20.30,100.20.1.3,0.0.0.0,0,0,1,62,2014-08-13 11:47:42,2014-08-13 11:47:53,2718,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
NoA,US,100.20.0.3,11,100.20.1.3,100.10.20.30,0.0.0.0,0,0,1,147,2014-08-13 11:47:42,2014-08-13 11:47:53,53,2718,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
NoA,US,100.10.20.5,11,100.10.20.53,104.122.60.90,0.0.0.0,0,0,6,613,2014-08-13 11:47:55,2014-08-13 11:49:00,2719,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,65.0
UNK,UNK,104.122.60.64,8,104.122.60.90,100.10.20.53,0.0.0.0,0,0,7,5891,2014-08-13 11:47:55,2014-08-13 11:49:00,80,2719,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,65.0
NoA,US,100.10.20.5,11,100.10.20.53,104.122.60.90,0.0.0.0,0,0,5,491,2014-08-13 11:48:57,2014-08-13 11:49:24,2720,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,27.0
UNK,UNK,104.122.60.64,8,104.122.60.90,100.10.20.53,0.0.0.0,0,0,6,1820,2014-08-13 11:48:57,2014-08-13 11:49:24,80,2720,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,27.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2014-08-15 13:26:45,2014-08-15 14:00:09,34697,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,22,1497,2014-08-15 13:26:45,2014-08-15 14:00:09,80,34697,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2014-08-15 14:00:23,2014-08-15 14:33:49,34706,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2006.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,22,1497,2014-08-15 14:00:23,2014-08-15 14:33:49,80,34706,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2006.0
EU,GB,92.6.84.69,11,92.6.85.101,100.10.20.20,0.0.0.0,0,0,545,39704,2014-08-10 01:26:31,2014-08-13 12:37:21,30754,6667,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0,299450.0
NoA,US,100.10.20.4,11,100.10.20.20,92.6.85.101,0.0.0.0,0,0,543,91349,2014-08-10 01:26:31,2014-08-13 12:37:21,6667,30754,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0,299450.0
EU,GB,92.6.84.66,11,92.6.85.122,100.10.20.4,0.0.0.0,0,0,39,2386,2014-08-13 06:54:19,2014-08-13 12:52:06,33435,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,21467.0
NoA,US,100.10.20.4,11,100.10.20.4,92.6.85.122,0.0.0.0,0,0,76,105639,2014-08-13 06:54:19,2014-08-13 12:52:06,80,33435,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,21467.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-13 12:51:54,2014-08-13 12:51:59,3306,2414,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-13 12:51:54,2014-08-13 12:51:59,2414,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2014-08-15 14:33:55,2014-08-15 15:07:19,34720,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1549,2014-08-15 14:33:55,2014-08-15 15:07:19,80,34720,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
EU,GB,92.6.84.6,11,92.6.85.158,100.10.20.4,0.0.0.0,0,0,5,480,2014-08-13 13:27:03,2014-08-13 13:28:08,2970,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,65.0
NoA,US,100.10.20.4,11,100.10.20.4,92.6.85.158,0.0.0.0,0,0,4,456,2014-08-13 13:27:03,2014-08-13 13:28:08,80,2970,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,65.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-13 13:27:53,2014-08-13 13:27:58,3306,2415,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-13 13:27:53,2014-08-13 13:27:58,2415,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2014-08-15 15:07:25,2014-08-15 15:36:41,34749,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,1756.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1601,2014-08-15 15:07:25,2014-08-15 15:36:41,80,34749,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,1756.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2014-08-15 15:36:56,2014-08-15 16:10:39,34772,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2023.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,22,1491,2014-08-15 15:36:56,2014-08-15 16:10:39,80,34772,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2023.0
NoA,US,100.10.20.4,11,100.10.20.4,100.20.1.3,0.0.0.0,0,0,1,63,2014-08-13 14:26:01,2014-08-13 14:26:12,2416,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
NoA,US,100.20.0.3,11,100.20.1.3,100.10.20.4,0.0.0.0,0,0,1,148,2014-08-13 14:26:01,2014-08-13 14:26:12,53,2416,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
NoA,US,100.10.20.4,11,100.10.20.4,170.245.241.145,0.0.0.0,0,0,80,4064,2014-08-13 14:26:14,2014-08-13 14:28:29,2417,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,135.0
UNK,UNK,170.245.240.144,14,170.245.241.145,100.10.20.4,0.0.0.0,0,0,170,249170,2014-08-13 14:26:14,2014-08-13 14:28:29,80,2417,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,135.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-15 16:10:46,2014-08-15 16:44:10,34797,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1629,2014-08-15 16:10:46,2014-08-15 16:44:10,80,34797,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
EU,RO,89.44.100.128,15,89.44.100.160,100.10.20.4,0.0.0.0,0,0,988,45706,2014-08-14 22:27:43,2014-08-15 17:00:05,3531,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,66742.0
NoA,US,100.10.20.4,11,100.10.20.4,89.44.100.160,0.0.0.0,0,0,2039,3054954,2014-08-14 22:27:43,2014-08-15 17:00:05,80,3531,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0,66742.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-15 16:44:15,2014-08-15 17:17:50,34814,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2015.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1589,2014-08-15 16:44:15,2014-08-15 17:17:50,80,34814,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2015.0
NoA,US,100.10.20.6,11,100.10.20.30,100.20.1.3,0.0.0.0,0,0,1,66,2014-08-13 15:23:22,2014-08-13 15:23:25,2721,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
NoA,US,100.20.0.3,11,100.20.1.3,100.10.20.30,0.0.0.0,0,0,1,151,2014-08-13 15:23:22,2014-08-13 15:23:25,53,2721,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
NoA,US,100.10.20.5,11,100.10.20.53,173.224.216.64,0.0.0.0,0,0,5,570,2014-08-13 15:23:27,2014-08-13 15:23:44,2722,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,17.0
NoA,US,173.224.216.64,19,173.224.216.64,100.10.20.53,0.0.0.0,0,0,6,2045,2014-08-13 15:23:27,2014-08-13 15:23:44,80,2722,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,17.0
NoA,US,100.10.20.5,11,100.10.20.53,173.224.216.64,0.0.0.0,0,0,5,498,2014-08-13 15:23:55,2014-08-13 15:24:00,2723,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,173.224.216.64,19,173.224.216.64,100.10.20.53,0.0.0.0,0,0,6,3838,2014-08-13 15:23:55,2014-08-13 15:24:00,80,2723,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-15 17:18:02,2014-08-15 17:51:30,34823,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2008.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1583,2014-08-15 17:18:02,2014-08-15 17:51:30,80,34823,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2008.0
EU,GB,92.6.84.66,11,92.6.85.122,100.10.20.4,0.0.0.0,0,0,6,388,2014-08-13 16:12:36,2014-08-13 16:13:39,33614,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,63.0
NoA,US,100.10.20.4,11,100.10.20.4,92.6.85.122,0.0.0.0,0,0,5,554,2014-08-13 16:12:36,2014-08-13 16:13:39,80,33614,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,63.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-13 16:13:27,2014-08-13 16:13:32,3306,2418,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-13 16:13:27,2014-08-13 16:13:32,2418,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
EU,RO,89.44.100.92,15,89.44.100.124,100.10.20.4,0.0.0.0,0,0,2,172,2014-08-13 16:22:56,2014-08-13 16:23:59,30789,80,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0,63.0
NoA,US,100.10.20.4,11,100.10.20.4,89.44.100.124,0.0.0.0,0,0,3,438,2014-08-13 16:22:56,2014-08-13 16:23:59,80,30789,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0,63.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-13 16:23:45,2014-08-13 16:23:50,3306,2419,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-13 16:23:45,2014-08-13 16:23:50,2419,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-15 17:51:36,2014-08-15 18:25:00,34863,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1525,2014-08-15 17:51:36,2014-08-15 18:25:00,80,34863,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,58664,2014-08-15 18:25:06,2014-08-15 18:54:20,34899,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,1754.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1583,2014-08-15 18:25:06,2014-08-15 18:54:20,80,34899,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,1754.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2014-08-15 18:54:32,2014-08-15 19:28:00,34920,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2008.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1635,2014-08-15 18:54:32,2014-08-15 19:28:00,80,34920,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2008.0
NoA,US,100.10.20.6,11,100.10.20.30,100.20.1.3,0.0.0.0,0,0,1,64,2014-08-13 17:43:59,2014-08-13 17:50:02,2724,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,363.0
NoA,US,100.20.0.3,11,100.20.1.3,100.10.20.30,0.0.0.0,0,0,1,149,2014-08-13 17:43:59,2014-08-13 17:50:02,53,2724,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,363.0
EU,GB,94.175.222.130,13,94.175.223.138,100.10.20.53,0.0.0.0,0,0,6,3570,2014-08-13 17:50:03,2014-08-13 17:50:16,80,2725,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,13.0
NoA,US,100.10.20.5,11,100.10.20.53,94.175.223.138,0.0.0.0,0,0,5,567,2014-08-13 17:50:03,2014-08-13 17:50:16,2725,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,13.0
EU,GB,94.175.222.130,13,94.175.223.138,100.10.20.53,0.0.0.0,0,0,5,998,2014-08-13 17:50:27,2014-08-13 17:50:37,80,2726,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,10.0
NoA,US,100.10.20.5,11,100.10.20.53,94.175.223.138,0.0.0.0,0,0,5,499,2014-08-13 17:50:27,2014-08-13 17:50:37,2726,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,10.0
EU,GB,94.175.222.130,13,94.175.223.138,100.10.20.53,0.0.0.0,0,0,5,1121,2014-08-13 17:50:28,2014-08-13 17:50:40,80,2727,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,12.0
NoA,US,100.10.20.5,11,100.10.20.53,94.175.223.138,0.0.0.0,0,0,5,504,2014-08-13 17:50:28,2014-08-13 17:50:40,2727,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,12.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-15 19:28:06,2014-08-15 20:01:31,34930,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2005.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1635,2014-08-15 19:28:06,2014-08-15 20:01:31,80,34930,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2005.0
EU,RO,89.44.100.92,15,89.44.100.124,100.10.20.4,0.0.0.0,0,0,35,2116,2014-08-13 17:47:40,2014-08-13 18:22:11,33636,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,2071.0
NoA,US,100.10.20.4,11,100.10.20.4,89.44.100.124,0.0.0.0,0,0,72,98882,2014-08-13 17:47:40,2014-08-13 18:22:11,80,33636,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,2071.0
EU,RO,89.44.100.158,15,89.44.100.158,100.10.20.4,0.0.0.0,0,0,69,16080,2014-08-14 07:04:21,2014-08-15 20:28:02,3278,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,134621.0
NoA,US,100.10.20.4,11,100.10.20.4,89.44.100.158,0.0.0.0,0,0,66,59251,2014-08-14 07:04:21,2014-08-15 20:28:02,80,3278,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0,134621.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2014-08-15 20:01:37,2014-08-15 20:30:51,34963,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,1754.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1589,2014-08-15 20:01:37,2014-08-15 20:30:51,80,34963,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,1754.0
EU,GB,92.6.84.66,11,92.6.85.122,100.10.20.4,0.0.0.0,0,0,6,388,2014-08-13 19:02:08,2014-08-13 19:03:13,33659,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,65.0
NoA,US,100.10.20.4,11,100.10.20.4,92.6.85.122,0.0.0.0,0,0,5,554,2014-08-13 19:02:08,2014-08-13 19:03:13,80,33659,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,65.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-13 19:03:01,2014-08-13 19:03:06,3306,2420,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-13 19:03:01,2014-08-13 19:03:06,2420,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,59358,2014-08-15 20:31:02,2014-08-15 21:00:21,34967,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,1759.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1577,2014-08-15 20:31:02,2014-08-15 21:00:21,80,34967,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,1759.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,5,432,2014-08-13 19:20:56,2014-08-13 19:20:59,135,3060,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,6,494,2014-08-13 19:20:56,2014-08-13 19:20:59,3060,135,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,5,432,2014-08-13 19:23:28,2014-08-13 19:23:33,135,3062,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,6,494,2014-08-13 19:23:28,2014-08-13 19:23:33,3062,135,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,6,612,2014-08-13 19:23:33,2014-08-13 19:25:09,60959,3063,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,96.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,7,765,2014-08-13 19:23:33,2014-08-13 19:25:09,3063,60959,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,96.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,1,1353,2014-08-13 19:23:35,2014-08-13 19:23:37,88,3064,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,1,319,2014-08-13 19:23:35,2014-08-13 19:23:37,3064,88,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,1,126,2014-08-13 19:23:39,2014-08-13 19:23:39,88,3065,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,1,1341,2014-08-13 19:23:39,2014-08-13 19:23:39,3065,88,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,5,432,2014-08-13 19:25:26,2014-08-13 19:25:28,135,3066,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,2.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,6,494,2014-08-13 19:25:26,2014-08-13 19:25:28,3066,135,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,2.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,1,126,2014-08-13 19:25:30,2014-08-13 19:25:31,88,3068,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,1,1340,2014-08-13 19:25:30,2014-08-13 19:25:31,3068,88,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.10,0.0.0.0,0,0,5,432,2014-08-13 19:42:50,2014-08-13 19:42:52,135,3151,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,2.0
NoA,US,100.10.20.2,11,100.10.20.10,100.10.20.3,0.0.0.0,0,0,6,494,2014-08-13 19:42:50,2014-08-13 19:42:52,3151,135,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,2.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.10,0.0.0.0,0,0,5,432,2014-08-13 19:43:19,2014-08-13 19:43:22,135,3153,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,100.10.20.2,11,100.10.20.10,100.10.20.3,0.0.0.0,0,0,6,494,2014-08-13 19:43:19,2014-08-13 19:43:22,3153,135,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.10,0.0.0.0,0,0,6,612,2014-08-13 19:43:23,2014-08-13 19:44:07,60959,3154,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,44.0
NoA,US,100.10.20.2,11,100.10.20.10,100.10.20.3,0.0.0.0,0,0,7,761,2014-08-13 19:43:23,2014-08-13 19:44:07,3154,60959,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,44.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.10,0.0.0.0,0,0,1,1341,2014-08-13 19:43:25,2014-08-13 19:43:27,88,3155,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
NoA,US,100.10.20.2,11,100.10.20.10,100.10.20.3,0.0.0.0,0,0,1,322,2014-08-13 19:43:25,2014-08-13 19:43:27,3155,88,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.10,0.0.0.0,0,0,1,126,2014-08-13 19:43:28,2014-08-13 19:43:29,88,3156,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NoA,US,100.10.20.2,11,100.10.20.10,100.10.20.3,0.0.0.0,0,0,1,1329,2014-08-13 19:43:28,2014-08-13 19:43:29,3156,88,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.10,0.0.0.0,0,0,5,432,2014-08-13 19:44:24,2014-08-13 19:44:26,135,3157,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,2.0
NoA,US,100.10.20.2,11,100.10.20.10,100.10.20.3,0.0.0.0,0,0,6,494,2014-08-13 19:44:24,2014-08-13 19:44:26,3157,135,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,2.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.10,0.0.0.0,0,0,1,126,2014-08-13 19:44:29,2014-08-13 19:44:30,88,3159,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NoA,US,100.10.20.2,11,100.10.20.10,100.10.20.3,0.0.0.0,0,0,1,1328,2014-08-13 19:44:29,2014-08-13 19:44:30,3159,88,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,5,432,2014-08-13 19:46:58,2014-08-13 19:47:01,135,3069,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,6,494,2014-08-13 19:46:58,2014-08-13 19:47:01,3069,135,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,1,126,2014-08-13 19:47:03,2014-08-13 19:47:04,88,3071,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,1,1340,2014-08-13 19:47:03,2014-08-13 19:47:04,3071,88,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2014-08-15 21:00:27,2014-08-15 21:33:51,34983,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1601,2014-08-15 21:00:27,2014-08-15 21:33:51,80,34983,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,5,432,2014-08-13 20:00:53,2014-08-13 20:00:56,135,3073,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,6,494,2014-08-13 20:00:53,2014-08-13 20:00:56,3073,135,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,1,126,2014-08-13 20:00:58,2014-08-13 20:00:59,88,3075,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,1,1341,2014-08-13 20:00:58,2014-08-13 20:00:59,3075,88,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EU,RO,89.44.100.158,15,89.44.100.158,100.10.20.4,0.0.0.0,0,0,205,43750,2014-08-14 10:26:59,2014-08-15 21:51:22,3289,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,127463.0
